fecha,hydro_mw,pump_mw,nuclear_mw,ccgt_mw,fuel_mw,coal_mw
2022-02-25,14084.4,2897.1,7117.2,21482.75833333334,7.9,1288.0
2022-02-26,14186.4,2897.1,7117.2,21930.97916666667,7.9,1288.0
2022-02-27,14082.27083333334,2897.1,7117.2,21787.3875,7.9,1288.0
2022-02-28,13880.7,2880.73333333333,7117.2,21247.70833333333,7.9,1288.0
2022-03-01,13801.7,2655.075,7117.2,21105.28333333333,7.9,1288.0
2022-03-02,13637.57916666667,2628.84166666667,7117.2,20892.91666666667,7.9,1293.83333333333
2022-03-03,13697.55416666667,2897.1,7117.2,21002.05,7.9,1298.0
2022-03-04,13845.4,2897.1,6975.77083333333,21106.55416666667,7.9,1298.0
2022-03-05,13811.00833333333,2897.1,7117.2,21548.3,7.9,1298.0
2022-03-06,13531.9,2822.175,7117.2,19716.54583333333,7.9,1298.0
2022-03-07,13487.54166666667,2686.5,7117.2,20065.19166666667,7.9,1298.0
2022-03-08,13450.45416666667,2659.85833333333,7117.2,20287.6,7.9,908.0
2022-03-09,13557.7625,2726.5,7117.2,20222.43333333334,7.9,908.0
2022-03-10,13641.8,2695.575,7117.2,19499.15833333333,7.9,908.0
2022-03-11,13692.3,2672.7,7117.2,20314.3,7.9,908.0
2022-03-12,13692.3,2672.7,6053.3,20916.66666666667,7.9,908.0
2022-03-13,13332.6625,2810.5,6053.3,21108.1,7.9,1349.42857142857
2022-03-14,13349.0625,2792.9,6053.3,21090.90416666667,7.9,1551.2588235294102
2022-03-15,13279.44583333333,2810.5,6053.3,21108.1,7.9,1498.0
2022-03-16,13432.4375,2757.7,6053.3,21108.1,7.9,1498.0
2022-03-17,13553.54583333333,2810.5,6053.3,21369.26666666667,7.9,1498.0
2022-03-18,13671.0625,2802.5,6053.3,21028.3625,7.9,1166.225
2022-03-19,13642.8,2810.5,6053.3,21109.8,7.9,1151.8
2022-03-20,13589.03333333333,2819.58333333333,6053.3,20697.9,7.9,1211.8
2022-03-21,13566.5125,2481.23333333333,6053.3,20697.9,7.9,1151.8
2022-03-22,13586.075,2439.84166666667,6053.3,20697.9,7.9,1151.8
2022-03-23,13556.69583333333,2439.2,6053.3,20337.97083333333,7.9,1151.8
2022-03-24,13491.17916666667,2491.175,6053.3,19912.6,7.9,737.40833333333
2022-03-25,13502.13333333333,2521.28333333333,6053.3,19912.6,7.9,761.8
2022-03-26,13469.6,2577.8,6053.3,19810.6,7.9,561.8
2022-03-27,13209.3625,2493.2,6053.3,19554.18333333334,7.9,561.8
2022-03-28,13151.7125,2320.06666666667,6053.3,19536.03333333333,7.9,561.8
2022-03-29,13123.55,2361.0375,6053.3,19300.19166666667,7.9,561.8
2022-03-30,13247.4875,2374.61666666667,6053.3,20040.58333333333,7.9,850.85
2022-03-31,13379.68333333333,2445.425,6048.9125,20847.45833333333,7.9,230.0
2022-04-01,13438.2,2504.9,6041.6,21047.90416666667,7.9,440.675
2022-04-02,13438.2,2504.9,6021.6,20979.12083333334,7.9,230.0
2022-04-03,13252.20416666667,2450.14166666667,6021.6,19874.74583333334,7.9,890.65
2022-04-04,13263.82916666667,2367.96666666667,6021.6,18646.29583333333,7.9,1789.48823529412
2022-04-05,13310.09166666667,2361.2,6005.6,18102.4,7.9,1828.9
2022-04-06,13339.55,2335.3625,7071.5,17646.1625,7.9,1828.9
2022-04-07,13473.1625,2325.75,7065.5,17801.09166666667,7.9,1828.9
2022-04-08,13585.9,2381.5,6001.6,18019.81666666667,7.9,1828.9
2022-04-09,13585.9,2417.95,6001.6,19053.43315217391,7.9,1828.9
2022-04-10,13632.60833333333,2313.46666666667,7055.5,19695.3375,7.9,1355.5
2022-04-11,13675.9875,2434.2,7055.5,19908.975,7.9,1478.0
2022-04-12,13732.07083333333,2483.825,7050.5,19901.44166666667,7.9,1828.9
2022-04-13,13724.8,2584.7,7055.5,19992.2125,7.9,1828.9
2022-04-14,13724.8,2584.7,7046.5,19906.5,7.9,1828.9
2022-04-15,13616.7,2577.26666666667,7046.5,19493.8,7.9,1828.9
2022-04-16,13508.6,2584.7,7006.5,19493.8,7.9,1828.9
2022-04-17,13427.57916666667,2576.64166666667,7006.5,19253.58333333333,7.9,1828.9
2022-04-18,13293.6,2520.65,6994.5,19598.425,7.9,1828.9
2022-04-19,13269.00833333333,2474.9,6981.5,19720.7,7.9,1828.9
2022-04-20,13289.875,2464.31666666667,6986.5,19348.5625,7.9,1828.9
2022-04-21,13318.76666666667,2474.9,6799.16666666667,19098.64166666667,7.9,1828.9
2022-04-22,13349.32083333333,2474.9,6125.5,19385.55,7.9,1828.9
2022-04-23,13339.9,2474.9,6125.5,19537.2,7.9,1828.9
2022-04-24,12980.65,2414.56666666667,5061.6,18712.69583333334,7.9,1258.9
2022-04-25,12782.7125,2384.4,5061.6,18433.36666666667,7.9,1258.9
2022-04-26,12723.41666666667,2381.3625,5061.6,18559.475,7.9,2013.9875000000002
2022-04-27,12784.8,2399.48333333333,5061.6,18455.44166666667,7.9,1828.9
2022-04-28,13027.47916666667,2590.28333333333,6125.5,18417.36666666667,7.9,1828.9
2022-04-29,13352.4,2759.1,6125.5,18762.5,7.9,1483.43333333333
2022-04-30,13352.4,2759.1,6125.5,18940.2875,7.9,1434.725
2022-05-01,13201.33333333334,2718.85362318841,6125.5,18715.6,7.9,1829.0
2022-05-02,13104.125,2704.6,6125.5,18262.78333333333,7.9,1829.0
2022-05-03,13072.6,2704.6,6125.5,17808.42916666667,7.9,1829.0
2022-05-04,13207.49166666667,2704.6,6125.5,18324.4,7.9,1829.0
2022-05-05,13214.15833333333,2704.6,6125.5,18468.3125,7.9,1699.61666666667
2022-05-06,13328.9,2704.6,6125.5,19260.1,7.9,1698.325
2022-05-07,13320.05833333333,2649.8375,6125.5,18998.8375,7.9,1477.2
2022-05-08,12977.33333333334,2351.5125,6125.5,18612.59166666667,7.9,1798.61666666667
2022-05-09,12991.625,2493.2,6125.5,17798.27083333333,7.9,1829.0
2022-05-10,12924.10833333333,2479.575,6125.5,18612.125,7.9,1337.425
2022-05-11,13026.75833333333,2493.2,6125.5,19061.375,7.9,907.875
2022-05-12,13072.14583333334,2559.42083333333,6125.5,19505.675,7.9,1829.0
2022-05-13,13112.6,2657.5,6125.5,18758.38333333334,7.9,1829.0
2022-05-14,13112.6,2657.5,5122.1,18661.875,7.9,1829.0
2022-05-15,12825.7625,2608.9,5122.1,18602.1125,7.9,1829.0
2022-05-16,12667.93333333333,2671.9125,5122.1,18467.325,7.9,1829.0
2022-05-17,12472.1625,2701.80416666667,5122.1,17966.45,7.9,1829.0
2022-05-18,12358.10416666667,2747.925,5122.1,18155.825,7.9,1829.0
2022-05-19,12456.26666666667,2788.8,5122.1,18325.23333333333,7.9,1829.0
2022-05-20,12519.9,2788.8,5122.1,17983.7125,7.9,1829.0
2022-05-21,12519.9,2781.36666666667,5122.1,17907.7,7.9,1829.0
2022-05-22,12429.62083333333,2666.87916666667,5122.1,18313.7,7.9,1829.0
2022-05-23,12404.4375,2707.83333333333,5122.1,17536.0625,7.9,1829.0
2022-05-24,12424.72083333333,2695.00833333333,5122.1,17994.74583333334,7.9,1771.5
2022-05-25,12403.9625,2620.3,5122.1,18579.71666666667,7.9,1829.0
2022-05-26,12505.04166666667,2622.6,5122.1,18714.9625,7.9,1829.0
2022-05-27,12564.38333333333,2602.03333333333,5122.1,19417.28333333333,7.9,1829.0
2022-05-28,12550.1,2419.2,5122.1,20271.39583333333,7.9,1829.0
2022-05-29,12585.54166666667,2346.0,5122.1,19990.44166666667,7.9,1259.0
2022-05-30,12700.2375,2291.07916666667,5213.76666666667,19623.33333333333,7.9,1573.70588235294
2022-05-31,12554.30833333333,2322.775,5656.0,20205.5,7.9,1609.0
2022-06-01,12540.60833333333,2486.16130952381,6113.8,19526.00833333334,7.9,1509.3285714285698
2022-06-02,12909.3375,2760.925,6113.8,19359.82916666667,7.9,1544.2083333333298
2022-06-03,13224.0375,2897.7,6113.8,19477.33333333333,7.9,1608.9
2022-06-04,13198.8,2897.7,6113.8,20142.22916666667,7.9,1608.9
2022-06-05,12756.90833333333,2741.95,6113.8,20351.4,7.9,1608.9
2022-06-06,12332.31666666667,2649.40833333333,6113.8,20156.58333333333,7.9,1608.9
2022-06-07,12467.4875,2650.82916666667,6113.8,20221.7,7.9,1608.9
2022-06-08,12402.16666666667,2686.7,6113.8,20221.7,7.9,1258.9
2022-06-09,12628.04166666667,2644.05833333333,6113.8,20221.7,7.9,1258.9
2022-06-10,12775.15,2686.7,6113.8,20364.5,7.9,1828.9
2022-06-11,12713.4,2686.7,6113.8,20593.60416666667,7.9,1718.9
2022-06-12,12449.01666666667,2656.075,6113.8,20739.29166666667,7.9,1608.9
2022-06-13,12295.86666666667,2604.1125,6113.8,20523.25416666667,7.9,1618.06666666667
2022-06-14,12274.74166666667,2516.57368421053,6113.8,20065.75833333334,7.9,1828.9
2022-06-15,12336.74166666667,2597.71666666667,6113.8,20397.2,7.9,1893.54166666667
2022-06-16,12121.03333333333,2701.825,6113.8,20922.5,7.9,2038.48333333333
2022-06-17,11934.9625,2786.58888888889,7117.2,20028.15833333333,7.9,1843.1374999999998
2022-06-18,12240.8375,2796.5,6113.8,19525.825,7.9,1750.98333333333
2022-06-19,12041.85833333333,2743.50416666667,6113.8,19637.00833333334,7.9,1828.9
2022-06-20,11610.30833333333,2761.25833333333,7117.2,19391.7625,7.9,1258.9
2022-06-21,11537.82083333333,2785.35,7117.2,19407.13333333334,7.9,1258.9
2022-06-22,12169.85416666667,2785.35,7091.25833333333,19945.51666666667,7.9,1828.9
2022-06-23,11961.34166666667,2770.48333333333,7117.2,20707.6,7.9,1788.9
2022-06-24,11453.0,2792.78333333333,7117.2,20607.2,7.9,1368.0
2022-06-25,11453.0,2796.5,7117.2,20539.53333333333,7.9,1398.0
2022-06-26,11107.21666666667,2676.2,7117.2,20085.575,7.9,1398.0
2022-06-27,10925.5,2665.875,7051.275,20780.24583333334,7.9,1398.0
2022-06-28,10965.28333333333,2594.81666666667,7117.2,20928.61666666667,7.9,1398.0
2022-06-29,10996.83333333333,2562.73333333333,7117.2,21915.85833333333,7.9,1080.65
2022-06-30,11093.875,2527.575,7117.2,21950.0,7.9,1123.925
2022-07-01,11008.7,2405.88333333333,7026.80416666667,21950.0,7.9,1256.19166666667
2022-07-02,10882.6,2577.6,7117.2,21915.5,7.9,1168.24166666667
2022-07-03,10777.83333333333,2517.13333333333,7117.2,21899.20833333333,7.9,1393.575
2022-07-04,10645.42083333333,2434.0375,7117.2,22044.89166666667,7.9,1322.24166666667
2022-07-05,10803.275,2334.65,6936.76666666667,22315.96666666667,7.9,1398.0
2022-07-06,10897.34166666667,2306.76547619048,7117.2,21837.5,7.9,1398.0
2022-07-07,10938.825,2437.39166666667,7117.2,21939.9,7.9,1306.11666666667
2022-07-08,11021.8,2577.6,7117.2,21905.08333333333,7.9,1178.98333333333
2022-07-09,11021.8,2562.73333333333,7117.2,21939.9,7.9,1113.01666666667
2022-07-10,10792.95,2577.6,7117.2,21851.59166666667,7.9,1419.6666666666702
2022-07-11,10759.14583333333,2577.6,7117.2,21939.9,7.9,1353.0
2022-07-12,10802.1375,2577.6,7117.2,21754.4625,7.9,667.175
2022-07-13,10873.90833333333,2573.72173913043,7117.2,21851.75,7.9,565.38055555556
2022-07-14,10997.05833333333,2606.30833333333,7117.2,21920.4,7.9,1181.0416666666702
2022-07-15,11226.4,2646.5,7117.2,21503.5,7.9,1398.0
2022-07-16,11226.4,2631.63333333333,7117.2,21565.4875,7.9,1398.0
2022-07-17,11149.00416666667,2570.46666666667,7117.2,21811.58333333333,7.9,1398.0
2022-07-18,11115.92916666667,2462.06666666667,7117.2,21916.19583333334,7.9,1398.0
2022-07-19,11152.72916666667,2582.15,7117.2,21920.4,7.9,1398.0
2022-07-20,11140.30416666667,2573.6,7117.2,21773.85,7.9,1398.0
2022-07-21,11064.35416666667,2502.45,7117.2,21909.60833333333,7.9,1398.0
2022-07-22,11062.8,2513.6,7117.2,21530.6,7.9,1398.0
2022-07-23,11062.8,2513.6,7117.2,21409.675,7.9,1398.0
2022-07-24,11060.61666666667,2490.73333333333,7096.3625,21147.5125,7.9,1398.0
2022-07-25,10986.92083333333,2515.9,7117.2,21497.59166666667,7.9,1228.83333333333
2022-07-26,11231.65833333333,2453.13382352941,7117.2,21153.43333333334,7.9,1251.54166666667
2022-07-27,11389.89583333334,2424.4,6162.89166666667,21445.3,7.9,1338.20833333333
2022-07-28,11197.8875,2526.2125,6127.65,21609.88333333334,7.9,1357.16666666667
2022-07-29,11171.875,2732.5,6794.86666666667,21569.84583333333,7.9,1358.0
2022-07-30,10835.6,2732.5,7117.2,21498.3,7.9,1358.0
2022-07-31,10784.7375,2732.5,7117.2,21937.67083333333,7.9,1368.625
2022-08-01,10719.08333333333,2732.5,7117.2,21391.93333333334,7.9,1383.0
2022-08-02,11197.025,2732.5,7117.2,21824.53333333333,7.9,1148.0
2022-08-03,10711.75833333333,2732.5,7117.2,21955.15833333333,7.9,908.0
2022-08-04,11029.50416666667,2700.92083333333,7117.2,22020.6,7.9,908.0
2022-08-05,11310.8625,2700.2,7117.2,22020.6,7.9,908.0
2022-08-06,11277.425,2773.4,7117.2,21835.69583333334,7.9,1451.3333333333298
2022-08-07,11028.67083333333,2704.5,7117.2,21951.45416666667,7.9,1380.08333333333
2022-08-08,10878.29166666667,2704.5,7117.2,22020.6,7.9,1408.90909090909
2022-08-09,11093.47083333333,2773.4,7117.2,21881.8375,7.9,1398.0
2022-08-10,10999.34166666667,2724.07916666667,7117.2,21775.13333333334,7.9,1398.0
2022-08-11,11300.95,2831.15,7117.2,22020.6,7.9,1398.0
2022-08-12,10877.53333333333,2834.75833333333,7117.2,21046.05416666667,7.9,1398.0
2022-08-13,11004.35,2842.3,7117.2,20826.4,7.9,1398.0
2022-08-14,11287.675,2842.3,7117.2,20765.46666666667,7.9,1398.0
2022-08-15,11116.29583333333,2842.3,7117.2,21026.43333333334,7.9,1386.33333333333
2022-08-16,11013.69583333333,2842.3,7117.2,21017.04166666667,7.9,1378.0
2022-08-17,11117.53333333333,2842.3,7117.2,21195.9,7.9,1378.0
2022-08-18,11249.79166666667,2833.1875,7117.2,21195.9,7.9,1378.0
2022-08-19,11312.64166666667,2842.3,7117.2,20974.0875,7.9,1378.0
2022-08-20,11251.6375,2842.3,7117.2,20645.4125,7.9,1378.0
2022-08-21,10872.85833333333,2805.96666666667,7117.2,20748.66666666667,7.9,1378.0
2022-08-22,10648.65416666667,2726.1125,7117.2,20980.65416666667,7.9,1334.25
2022-08-23,10646.04166666667,2787.8,7117.2,21595.0,7.9,1308.0
2022-08-24,10621.975,2787.8,7117.2,21967.35,7.9,1308.0
2022-08-25,10777.2,2810.50833333333,7117.2,22020.6,7.9,1308.0
2022-08-26,10885.5,2824.87916666667,6994.20416666667,21989.55,7.9,1308.0
2022-08-27,10885.5,2773.4,7117.2,22020.6,7.9,976.225
2022-08-28,10848.66666666667,2773.4,7117.2,21381.6375,7.9,961.8
2022-08-29,10702.45416666667,2683.79583333333,7117.2,20757.21666666667,7.9,1157.4583333333298
2022-08-30,10180.75416666667,2802.10833333333,7117.2,20904.36666666667,7.9,1146.225
2022-08-31,9843.07083333333,2842.3,7117.2,21642.53333333333,7.9,908.0
2022-09-01,10374.46666666667,2842.3,7117.2,22052.93333333334,7.9,1004.74166666667
2022-09-02,10826.62916666667,2782.67666666667,7117.2,20608.42083333333,7.9,717.97083333333
2022-09-03,10829.1,2672.84166666667,7117.2,20225.05416666667,7.9,1156.2
2022-09-04,11452.75,2728.31666666667,7117.2,20471.22083333333,7.9,1126.2
2022-09-05,11169.39583333333,2595.7625,7117.2,19732.025,7.9,1096.2
2022-09-06,11333.07083333333,2646.2125,7117.2,19121.1625,7.9,1096.2
2022-09-07,11543.30833333333,2630.89166666667,7117.2,19157.08333333333,7.9,1096.2
2022-09-08,11713.3625,2674.9375,7117.2,19657.575,7.9,1057.86666666667
2022-09-09,11685.99166666667,2714.85416666667,7117.2,20037.55,7.9,1032.45
2022-09-10,11866.5,2673.075,7117.2,20085.27916666667,7.9,1046.2
2022-09-11,10906.39583333333,2492.24583333333,7117.2,20523.49166666667,7.9,1046.2
2022-09-12,10411.3875,2402.4,7117.2,20324.35,7.9,1046.2
2022-09-13,10685.85,2388.675,7117.2,20201.61666666667,7.9,1047.6583333333301
2022-09-14,11411.78333333333,2402.4,7117.2,20065.82083333334,7.9,980.5416666666699
2022-09-15,11648.15,2503.6,7117.2,20416.82916666667,7.9,988.875
2022-09-16,11800.96666666667,2623.2,7008.725,20046.3,7.9,1051.2
2022-09-17,11791.5,2623.2,7117.2,20046.3,7.9,1051.2
2022-09-18,11803.925,2401.96666666667,7117.2,18968.29583333333,7.9,1075.23333333333
2022-09-19,11670.2,2455.98333333333,7117.2,18807.50416666667,7.9,856.2
2022-09-20,11761.92916666667,2464.0375,7117.2,18881.09166666667,7.9,1000.81666666667
2022-09-21,11898.9375,2540.925,7117.2,18369.2875,7.9,1440.80833333333
2022-09-22,12109.0875,2619.55833333333,7117.2,18489.78452380953,7.9,851.3583333333299
2022-09-23,11654.21666666667,2655.7,7117.2,18129.74166666667,7.9,1324.36666666667
2022-09-24,11019.3,2655.7,7117.2,18384.7125,7.9,1418.0
2022-09-25,10921.375,2509.43333333333,6111.4,17989.24166666667,7.9,1418.0
2022-09-26,10334.31666666667,2299.13333333333,6102.78333333333,18556.08333333333,7.9,1418.0
2022-09-27,10247.675,2393.2375,6111.4,18556.08333333333,7.9,1418.0
2022-09-28,10183.54166666667,2367.4,6111.4,18603.51666666667,7.9,1418.0
2022-09-29,10118.55,2367.4,6111.4,18829.35833333333,7.9,1418.0
2022-09-30,10318.79166666667,2359.9,6111.4,17943.80833333334,7.9,1478.0
2022-10-01,10407.75,2363.68333333333,6111.4,17695.9125,7.9,1478.0
2022-10-02,9771.95416666667,2497.13333333333,6111.4,18439.7,7.9,1391.4666666666699
2022-10-03,9398.35416666667,2726.93333333333,6111.4,18439.7,7.9,393.01666666667
2022-10-04,9625.6,2754.53333333333,6111.4,18945.40833333333,7.9,603.69166666667
2022-10-05,9815.07916666667,2681.125,6111.4,18771.22916666667,7.9,908.0
2022-10-06,9949.29583333333,2665.15833333333,6111.4,18623.96666666667,7.9,890.35
2022-10-07,10052.20833333333,2835.42916666667,6111.4,18868.4,7.9,639.49166666667
2022-10-08,9935.775,2838.3,6111.4,18769.75,7.9,895.00833333333
2022-10-09,9854.10416666667,2801.7375,6111.4,18642.39583333333,7.9,1478.0
2022-10-10,9675.70833333333,2780.25,6111.4,18373.74583333334,7.9,1455.5
2022-10-11,9843.30416666667,2675.175,6111.4,18862.6,7.9,1223.125
2022-10-12,9811.04166666667,2638.575,6111.4,18282.34583333333,7.9,1418.0
2022-10-13,9867.6375,2763.70416666667,5798.75,18421.75833333334,7.9,1418.0
2022-10-14,10063.80416666667,2801.5125,5066.1,17438.07916666667,7.9,1222.1
2022-10-15,10102.6375,2743.8,5066.1,17939.18333333334,7.9,1378.0
2022-10-16,9805.42916666667,2731.5,5066.1,19036.69166666667,7.9,1378.0
2022-10-17,9535.25833333333,2541.0625,5066.1,19263.0,7.9,1378.0
2022-10-18,9500.14166666667,2537.1,5066.1,19347.97916666667,7.9,1378.0
2022-10-19,9559.54166666667,2430.375,5066.1,19195.93333333334,7.9,1378.0
2022-10-20,9803.625,2541.5625,5066.1,19748.8875,7.9,1378.0
2022-10-21,10012.225,2610.0,5066.1,19410.85833333333,7.9,816.2
2022-10-22,10169.44583333333,2579.625,5066.1,20032.82083333334,7.9,1190.73333333333
2022-10-23,10111.30833333333,2431.77083333333,5066.1,18784.84583333333,7.9,1378.0
2022-10-24,9924.63333333333,2233.4,5066.1,18953.125,7.9,1378.0
2022-10-25,10146.675,2291.525,5066.1,19392.0625,7.9,1378.0
2022-10-26,10108.625,2455.175,5066.1,20109.38333333334,7.9,816.2
2022-10-27,11008.65416666667,2410.31666666667,5066.1,19872.39583333333,7.9,816.2
2022-10-28,11268.25416666667,2484.9,5066.1,19163.24047619048,7.9,816.2
2022-10-29,11236.696,2484.9,5066.1,19513.0,7.9,1378.0
2022-10-30,11344.30416666667,2477.35,5066.1,19368.21666666667,7.9,1378.0
2022-10-31,11442.7375,2484.9,5066.1,19580.79583333333,7.9,1378.0
2022-11-01,11385.0,2435.96666666667,5066.1,20054.8,7.9,1728.9
2022-11-02,11275.075,2416.075,5066.1,20450.1,7.9,1728.9
2022-11-03,11752.40416666667,2539.6,5736.63333333333,19913.1125,7.9,1728.9
2022-11-04,12265.5375,2631.1,6071.9,19075.8125,7.9,1728.9
2022-11-05,12265.5375,2631.1,6071.9,19201.4875,7.9,1728.9
2022-11-06,11932.07916666667,2557.5,6071.9,19546.75,7.9,1728.9
2022-11-07,11612.24166666667,2582.14166666667,6071.9,19594.05,7.9,1728.9
2022-11-08,11856.39583333334,2590.225,6071.9,19424.57083333334,7.9,1728.9
2022-11-09,11894.5125,2621.35416666667,6071.9,19399.95416666667,7.9,1728.9
2022-11-10,11887.16666666667,2582.025,6071.9,18877.2,7.9,1728.9
2022-11-11,11738.3875,2610.32916666667,6071.9,18329.61666666667,7.9,1728.9
2022-11-12,11626.7,2623.2,6071.9,18424.4,7.9,1728.9
2022-11-13,11414.17916666667,2650.5375,6071.9,18424.4,7.9,1745.56666666667
2022-11-14,11195.57916666667,2721.13333333333,6071.9,18815.5,7.9,1728.9
2022-11-15,11206.21666666667,2659.50833333333,6071.9,17924.83333333333,7.9,1728.9
2022-11-16,11322.625,2740.1,6071.9,18724.24166666667,7.9,1728.9
2022-11-17,11618.39166666667,2819.49166666667,6071.9,19596.0,7.9,1728.9
2022-11-18,11908.95,2923.3,6071.9,18459.0625,7.9,1728.9
2022-11-19,11850.06666666667,2923.3,6071.9,18501.79166666667,7.9,1728.9
2022-11-20,11602.79166666667,2759.34166666667,6071.9,18961.30833333334,7.9,1728.9
2022-11-21,11507.4625,2684.78333333333,6071.9,18846.07083333334,7.9,1728.9
2022-11-22,11665.65833333333,2699.3,6071.9,18378.32916666667,7.9,1728.9
2022-11-23,11876.7875,2651.12083333333,6115.45416666667,18769.85416666667,7.9,1770.56666666667
2022-11-24,12017.86666666667,2735.3,7030.09166666667,18005.55416666667,7.9,1230.05
2022-11-25,12249.325,2761.05,7026.80416666667,18777.7875,7.9,1734.175
2022-11-26,12223.2,2789.8,6497.0,18877.975,7.9,1258.9
2022-11-27,11925.25833333333,2700.41666666667,6899.42916666667,18857.1625,7.9,1571.4083333333301
2022-11-28,12029.5,2678.9,7117.2,18348.74583333334,7.9,1095.06666666667
2022-11-29,12161.93333333333,2699.3,7117.2,19198.5125,7.9,1242.80833333333
2022-11-30,12051.9625,2684.43333333333,7117.2,19631.9649122807,7.9,1153.89166666666
2022-12-01,12500.0625,2783.5625,7117.2,21122.8,7.9,1228.35833333333
2022-12-02,12822.275,2899.6,7117.2,21713.9,7.9,1136.19166666667
2022-12-03,12771.46666666667,2899.6,7117.2,21108.8125,7.9,1512.25
2022-12-04,12331.28333333333,2899.6,7117.2,21223.95833333333,7.9,1391.4499999999998
