fecha,captura_pct,pico_1h,mae_dia
2025-05-14,68.63812414948185,False,17.787945415101206
2025-05-15,97.47563109222695,True,15.841223083888002
2025-05-16,88.04920913884007,True,5.077805848785755
2025-05-17,91.40099444281954,True,4.6489433811531535
2025-05-18,91.02333931777379,True,3.9003527491883765
2025-05-19,88.89865904594416,False,11.012162899656365
2025-05-20,96.01731601731602,True,12.843599894575256
2025-05-21,85.80291444236042,False,13.215567999621717
2025-05-22,100.0,True,13.743056511947941
2025-05-23,100.0,True,6.502503952130091
2025-05-24,94.0194489465154,True,10.46763741457193
2025-05-25,67.96640671865627,False,14.043707879755603
2025-05-26,100.0,True,14.22835516079219
2025-05-27,100.0,True,13.856907099924578
2025-05-28,95.21087899093418,True,16.12230151706422
2025-05-29,100.0,True,14.282961996267089
2025-05-30,92.63012436665132,True,11.154415448533753
2025-05-31,71.05263157894737,False,16.70786809897913
2025-06-01,100.0,True,11.555639694865596
2025-06-02,100.0,True,14.189108189968863
2025-06-03,99.5311638168781,True,16.947285435007846
2025-06-04,98.64577592315565,True,12.46977635810623
2025-06-05,98.81019431146157,True,16.810574317135238
2025-06-06,96.20208066125124,True,17.73664806626694
2025-06-07,100.0,True,9.12144433526902
2025-06-08,73.26565143824027,False,13.596541719907785
2025-06-09,98.91206482593039,True,20.044029331343967
2025-06-10,100.0,True,18.143894609751076
2025-06-11,98.77622377622377,True,19.583517886286103
2025-06-12,100.0,True,18.507380348001956
2025-06-13,95.3803705163579,False,9.823340899913212
2025-06-14,98.98672883787661,True,8.44007894876409
2025-06-15,98.89466121366199,True,20.218994637140394
2025-06-16,100.0,True,29.427347229351813
2025-06-17,100.0,True,15.571817446201043
2025-06-18,99.0035587188612,True,5.95682757271945
2025-06-19,100.0,True,9.449502589295676
2025-06-20,99.99999999999999,True,4.116523563531739
2025-06-21,97.20481233340537,True,16.257742023968593
2025-06-22,99.78076806773511,True,10.89892690731024
2025-06-23,89.98915793277918,True,13.344300459479982
2025-06-24,88.28730784927221,True,14.46491384751476
2025-06-25,97.02788006312467,True,13.16847455673127
2025-06-26,92.35132069356668,True,7.38928621517974
2025-06-27,98.16124469589815,True,5.650744177611858
2025-06-28,100.0,True,9.90952202250887
2025-06-29,100.0,True,5.5321812206748815
2025-06-30,99.33168825827677,True,11.359637549900555
2025-07-01,100.0,True,7.194340917438389
2025-07-02,93.31092436974792,False,8.825492524342499
2025-07-03,100.0,True,12.147235203488188
2025-07-04,94.67737139458816,True,10.508935916294698
2025-07-05,99.39454322501534,True,11.451766215244058
2025-07-06,98.61011477761836,False,7.808072616122677
2025-07-07,67.21009218825813,False,14.772004692608126
2025-07-08,100.0,True,18.727716225519377
2025-07-09,99.08827186075425,True,12.918983645679603
2025-07-10,81.43750000000001,True,13.913920686463321
2025-07-11,92.04929917834704,True,5.552754789379204
2025-07-12,100.0,True,8.496634274175072
2025-07-13,100.0,True,5.289180078952084
2025-07-14,83.57465646038919,True,6.774019612481166
2025-07-15,100.0,True,6.512607076992988
2025-07-16,100.0,True,14.85911569996338
2025-07-17,77.9419525065963,True,10.485911864589916
2025-07-18,87.62161043262265,False,7.348928461097192
2025-07-19,93.89513108614233,True,8.589610343801526
2025-07-20,98.92484679066766,True,14.127079481494562
2025-07-21,91.0597842647328,True,26.418450821628237
2025-07-22,99.87003341997773,True,3.2581628727408916
2025-07-23,87.07808199333623,False,6.1877804623077
2025-07-24,95.62607204116638,False,18.426305336628335
2025-07-25,100.0,True,13.660264003048624
2025-07-26,92.57,True,6.72395252828515
2025-07-27,81.52173913043478,False,7.682743108708319
2025-07-28,100.0,True,9.390677940610495
2025-07-29,94.3496801705757,True,8.804837135619138
2025-07-30,95.6862356207854,True,12.553875649276454
2025-07-31,88.25728422210005,True,15.534118611300883
2025-08-01,95.54637794396696,True,6.569657682587986
2025-08-02,98.1533520674428,False,8.753229628712885
2025-08-03,99.98046875000001,True,10.402753883153974
2025-08-04,98.03039513677813,True,17.135750093178142
2025-08-05,72.55784061696659,False,13.087175940666683
2025-08-06,100.0,True,12.80910555239099
2025-08-07,99.31714719271623,True,3.768534200964295
2025-08-08,92.83772864173953,True,9.115719175809629
2025-08-09,88.63254662777337,False,6.794530420243196
2025-08-10,95.00979183288605,True,8.094038104232792
2025-08-11,99.261502104719,True,10.786283126020317
2025-08-12,88.30936649825107,True,8.979033452596852
2025-08-13,94.1324921135647,True,13.136770167808967
2025-08-14,100.0,True,8.327164455829427
2025-08-15,100.0,True,10.24606641262361
2025-08-16,100.0,True,7.5008846338052875
2025-08-17,94.94640122511485,True,6.820744456311966
2025-08-18,85.18762343647137,True,12.745754502766678
2025-08-19,73.60700038605071,True,9.552162912186503
2025-08-20,70.05626458076026,True,9.207321403638282
2025-08-21,80.07172131147541,False,16.510860240643503
2025-08-22,98.26381959688683,True,6.944881885876993
2025-08-23,99.9232068806635,True,7.561269959987392
2025-08-24,99.42036508348473,True,5.6736342904234895
2025-08-25,100.0,True,9.337544458957277
2025-08-26,85.69278619444165,False,7.044824260653638
2025-08-27,96.94431518535755,False,7.484688757525443
2025-08-28,94.98661725344863,False,12.410946838057313
2025-08-29,100.0,True,8.715876941208945
2025-08-30,100.00000000000001,True,6.786484962043559
2025-08-31,99.99999999999999,True,11.095037789727934
2025-09-01,100.0,True,21.830285310875038
2025-09-02,99.72463858814695,True,14.632377773217351
2025-09-03,99.99250767962837,True,11.866488305635807
2025-09-04,99.9551328068916,True,10.956921744357736
2025-09-05,100.0,True,8.2952995975717
2025-09-06,78.71215126272644,False,14.1069853643735
2025-09-07,99.40839010397993,True,13.03536135712792
2025-09-08,83.88287401574804,False,17.962862050680982
2025-09-09,100.0,True,16.945351016095074
2025-09-10,100.00000000000001,True,11.534367702831995
2025-09-11,100.0,True,7.59608683974493
2025-09-12,99.91573033707864,False,9.81703263682354
2025-09-13,99.99057670561628,True,9.519637005159149
2025-09-14,99.99207230061836,True,9.317383097718286
2025-09-15,89.26748971193416,False,17.5475696313142
2025-09-16,99.99999999999999,True,12.093286334320135
2025-09-17,100.0,True,8.820249337425574
2025-09-18,99.98717948717947,True,11.34562772570999
2025-09-19,85.04523682810006,True,8.994628757283644
2025-09-20,100.00000000000001,True,8.58200573299359
2025-09-21,100.0,True,10.345651450487699
2025-09-22,100.0,True,21.048572964089914
2025-09-23,93.79106751737929,True,9.23327135336086
2025-09-24,90.53483765394883,True,19.998366770777697
2025-09-25,95.64908656639338,True,7.584204119101645
2025-09-26,87.25801791389772,True,6.677048375133292
2025-09-27,85.12787840174752,False,7.7179316043930415
2025-09-28,71.20865721688767,False,15.766144749058933
2025-09-29,100.0,True,4.788499590195349
2025-09-30,99.94364292155095,True,15.888155260847094
2025-10-01,98.89150480674907,True,8.56025930512864
2025-10-02,99.90417886611658,True,9.288938970699428
2025-10-03,99.11469213170196,True,5.882698643317283
2025-10-04,99.99098774333093,True,12.099658673562999
2025-10-05,83.50081794811874,True,12.505354164196325
2025-10-06,95.56157376062589,True,15.882127377537694
2025-10-07,100.0,True,7.6934301487936025
2025-10-08,76.80307941653162,False,12.862868822645273
2025-10-09,93.55134194375745,True,10.979207524822433
2025-10-10,87.32193732193731,True,14.690708356213571
2025-10-11,98.42586483174662,True,8.798565771201297
2025-10-12,99.98253122543454,True,4.9380023059433
2025-10-13,94.93748093931076,True,11.644078812267987
2025-10-14,99.99999999999999,True,6.6446376963419596
2025-10-15,99.7923588039867,True,7.563065735147826
2025-10-16,97.80802119715763,False,5.063642020173465
2025-10-17,97.03671328671328,True,8.257527664926
2025-10-18,99.99999999999999,True,5.813800887510034
2025-10-19,83.36029581696324,False,16.765192665399056
2025-10-20,88.51688986608035,True,8.540722509507106
2025-10-21,98.57070961248114,True,8.730524520802115
2025-10-22,89.54019897821995,False,9.301037095449447
2025-10-23,95.68425568425567,True,12.903418675166785
2025-10-24,100.0,True,12.798873050177178
2025-10-25,100.0,True,5.575738652334377
2025-10-26,90.64609450337512,True,8.24745875141884
2025-10-27,98.73085339168489,True,11.378112872051878
2025-10-28,70.51313229571983,False,11.92387942992908
2025-10-29,92.42115361554144,True,6.154164929198785
2025-10-30,80.63523738255593,False,12.507832200559832
2025-10-31,99.71809328549462,True,18.65608098997157
2025-11-01,98.34324553950722,True,11.453212760397745
2025-11-02,99.095225297859,True,11.20821329842832
2025-11-03,100.0,True,8.04339047965434
2025-11-04,98.1261711430356,True,16.71627153867708
2025-11-05,100.0,True,13.641291923204795
2025-11-06,90.90221138484823,True,13.40026607724653
2025-11-07,87.45427448855166,True,14.540031346407192
2025-11-08,94.6127946127946,True,11.940588990553039
2025-11-09,91.59605136717043,False,11.077036979012284
2025-11-10,94.03620873269435,True,9.015551593777545
2025-11-11,92.46158605754357,True,15.19298698402938
2025-11-12,98.39318150062876,True,24.906258256717212
2025-11-13,67.22416375436843,False,13.68760250880622
2025-11-14,85.9639126305793,False,14.617922754877293
2025-11-15,83.33676622039134,True,6.130915687089254
2025-11-16,99.739935504005,True,5.606338655731087
2025-11-17,74.00809716599191,False,12.612290325820737
2025-11-18,85.67326100829612,False,14.625570928564644
2025-11-19,85.28750401541922,True,15.7134033882515
2025-11-20,87.28663267568167,True,9.915362647518268
2025-11-21,90.63731485256149,True,15.852573466347664
2025-11-22,99.88269794721408,True,8.908777027673507
2025-11-23,92.87428932406823,True,6.0324811764158035
2025-11-24,100.0,True,9.943723366514881
2025-11-25,84.17939871858059,True,13.058610629876346
2025-11-26,99.98555435175153,True,10.84618828165062
2025-11-27,57.43084433194721,False,11.199744327494033
2025-11-28,88.78681437449339,True,7.571838639735883
2025-11-29,91.58512720156556,False,7.181588381023503
2025-11-30,42.981918479926435,False,13.976359995202765
2025-12-01,76.21698786581014,False,8.759799517544577
2025-12-02,88.29677861549007,True,6.615076895137531
2025-12-03,96.33466135458168,True,13.449792062118505
2025-12-04,70.40931280510704,False,11.8016795081409
2025-12-05,100.0,True,15.470387374313697
2025-12-06,89.72027972027973,True,12.607416875999839
2025-12-07,98.0251544571933,True,17.098315523773945
2025-12-08,100.00000000000001,True,12.6175218629436
2025-12-09,96.52100840336135,True,11.03847435019649
2025-12-10,61.20830417541403,True,11.13028167379621
2025-12-11,100.0,True,4.632840620160464
2025-12-12,100.0,True,4.329017275122831
2025-12-13,78.50374064837908,False,5.775284804520872
2025-12-14,93.0998322147651,True,11.31348124411159
2025-12-15,100.00000000000001,True,11.38804951449788
2025-12-16,47.17562478603219,False,6.001742357210482
2025-12-17,76.33741405332887,False,5.8013269460514225
2025-12-18,100.0,True,12.706759338729938
2025-12-19,26.28080864026588,False,9.805001652857124
2025-12-20,100.0,True,7.949913725710574
2025-12-21,32.9559438838297,True,8.541822154257991
2025-12-22,42.15686274509803,False,9.863036632499492
2025-12-23,88.35534213685476,True,12.136858702712914
2025-12-24,73.30960854092527,False,28.642247359824037
2025-12-25,78.9158667419537,False,18.035377767435033
2025-12-26,79.5772854596384,True,8.903272874730348
2025-12-27,79.49238578680203,False,17.937268087314806
2025-12-28,73.22094055013312,True,14.761336207212134
2025-12-29,100.0,True,6.054880249857163
2025-12-30,96.23768289041503,True,8.501389888051204
2025-12-31,89.5304463248714,True,7.439715549310424
2026-01-01,92.5641940085592,False,5.39412714379494
