fecha,hydro_mw,pump_mw,nuclear_mw,ccgt_mw,fuel_mw,coal_mw
2023-07-24,11503.675,2896.425,7117.2,21764.00416666667,7.9,1829.0
2023-07-25,11490.44166666667,2943.85,7117.2,21104.9,7.9,1829.0
2023-07-26,11608.31666666667,2921.0875,7117.2,21694.7,7.9,1829.0
2023-07-27,11863.325,2994.7375,7117.2,21520.45,7.9,1829.0
2023-07-28,11961.7,3060.8,7117.2,20797.4375,7.9,1829.0
2023-07-29,11961.7,3060.8,7117.2,21494.2875,7.9,1829.0
2023-07-30,11758.74583333333,2951.31666666667,7117.2,21995.5,7.9,1829.0
2023-07-31,11354.75416666667,2834.69166666667,7117.2,21603.81666666667,7.9,1829.0
2023-08-01,11328.15416666667,2880.4,7117.2,21560.0375,7.9,1829.0
2023-08-02,11575.76666666667,2797.62916666667,7117.2,21777.35833333333,7.9,1829.0
2023-08-03,11650.82083333333,2821.9,7117.2,21929.85,7.9,1829.0
2023-08-04,11676.87916666667,2897.9,7117.2,22266.125,7.9,1829.0
2023-08-05,11635.4,2897.9,7117.2,21766.7,7.9,1829.0
2023-08-06,11551.92083333333,2783.42916666667,7077.17083333333,21978.65416666667,7.9,1829.0
2023-08-07,11402.625,2974.20855263158,7043.3,22058.4125,7.9,1829.0
2023-08-08,11488.13333333333,3094.76666666667,7005.83333333333,22158.0,7.9,1829.0
2023-08-09,11656.325,3097.15,6877.08333333333,22334.85,7.9,1829.0
2023-08-10,11525.42916666667,3227.74166666667,7031.325,22119.4,7.9,1829.0
2023-08-11,12108.4375,3279.7,7043.3,21951.8375,7.9,1829.0
2023-08-12,12131.8,3279.7,6607.75833333333,21723.89583333333,7.9,1829.0
2023-08-13,11985.1625,3175.33333333333,6285.275,21320.7,7.9,1829.0
2023-08-14,12033.475,3169.9,6993.8125,21697.7375,7.9,1829.0
2023-08-15,12033.475,3169.9,7043.3,21735.24166666667,7.9,1829.0
2023-08-16,11957.04583333333,3169.9,7043.3,21604.35833333333,7.9,1831.5
2023-08-17,12014.22083333333,3169.9,6935.43333333333,21663.4,7.9,1829.0
2023-08-18,12055.3,3169.9,6939.5,22108.05833333334,7.9,1829.0
2023-08-19,12039.8,3169.9,6947.5,22137.6,7.9,1829.0
2023-08-20,11835.675,3035.63333333333,6947.5,21697.24166666667,7.9,1829.0
2023-08-21,11622.87083333333,2886.7125,6947.5,20956.93333333334,7.9,1829.0
2023-08-22,11726.28333333333,2957.5125,6952.5,21540.95833333333,7.9,1800.15
2023-08-23,11773.38333333333,3060.075,6887.5,21777.16666666667,7.9,1259.0
2023-08-24,12075.56666666667,3095.35833333333,6880.13333333333,21654.65416666667,7.9,927.225
2023-08-25,12122.9,3169.9,6904.7375,21094.59166666667,7.9,1829.0
