fecha,hydro_mw,pump_mw,nuclear_mw,ccgt_mw,fuel_mw,gas_turbine_mw,coal_mw
2020-09-10,10736.31666666667,2210.5375,7117.2,17939.9,7.9,,3210.3
2020-09-11,11002.2,2474.6,7117.2,18756.225,7.9,,3210.3
2020-09-12,11002.2,2281.18333333333,7117.2,19133.8,7.9,,3210.3
2020-09-13,10519.275,2164.15416666667,7117.2,20206.65,7.9,,3210.3
2020-09-14,10238.075,2197.75833333333,7117.2,19777.63333333334,7.9,,3210.3
2020-09-15,10301.90416666667,2364.8,7117.2,19531.91666666667,7.9,,3177.23333333333
2020-09-16,10441.05416666667,2410.29166666667,7117.2,19491.00833333334,7.9,,3195.43333333333
2020-09-17,10673.425,2506.32083333333,7117.2,20004.425,7.9,,2920.55
2020-09-18,10914.8,2601.8,7117.2,19629.2,7.9,,2762.4
2020-09-19,10913.6,2601.8,7117.2,19727.44166666667,7.9,,3096.4
2020-09-20,10686.175,2521.87916666667,7117.2,19501.7,7.9,,3036.51666666667
2020-09-21,10818.43333333333,2499.70416666667,7117.2,19698.15,7.9,,3210.3
2020-09-22,11106.37916666667,2505.8,7117.2,20000.1,7.9,,2800.8958333333303
2020-09-23,11185.25,2442.0125,7098.0875,20366.025,7.9,,3210.3
2020-09-24,11263.5875,2505.8,7082.83333333333,20384.1125,7.9,,3210.3
2020-09-25,11422.1,2488.29583333333,7085.5,18815.8,7.9,,2945.01666666667
2020-09-26,11422.1,2132.0125,7085.5,19815.44166666667,7.9,,2868.6
2020-09-27,11114.80833333333,2308.0375,7075.5,20237.6,7.9,,3075.625
2020-09-28,10959.09166666667,2439.19166666667,7065.5,20034.4,7.9,,3210.3
2020-09-29,10996.54166666667,2652.22916666667,7066.5,20171.15,7.9,,3210.3
2020-09-30,10817.44583333333,2712.5,6787.16666666667,20347.0125,7.9,,3210.3
2020-10-01,10979.3,2745.73333333333,6712.16666666667,20444.6,7.9,,3210.3
2020-10-02,11364.9,2870.1125,6125.5,20058.6,7.9,,3210.3
2020-10-03,11364.9,2870.15,5745.8375,19563.96666666667,7.9,,3210.3
2020-10-04,11150.77083333333,2832.7,6125.5,19354.2125,7.9,,2976.43333333333
2020-10-05,10815.87083333333,2808.4,6125.5,19787.9,7.9,,2859.5
2020-10-06,10959.45833333333,2808.4,6125.5,20077.0875,7.9,,2859.5
2020-10-07,11184.26666666667,2771.85416666667,6125.5,20793.55833333334,7.9,,2859.5
2020-10-08,11323.90833333333,2808.4,6125.5,20863.5,7.9,,2859.5
2020-10-09,11743.54166666667,2808.4,6125.5,20863.5,7.9,,2859.5
2020-10-10,12066.3,2711.4625,6125.5,20813.275,7.9,,2844.8791666666702
2020-10-11,12066.3,2596.9,6125.5,20423.78333333333,7.9,,2713.29166666667
2020-10-12,11879.025,2557.55833333333,6125.5,20475.6,7.9,,2859.5
2020-10-13,11721.375,2617.2,6125.5,20421.675,7.9,,2859.5
2020-10-14,11967.11666666667,2696.86666666667,6125.5,20295.84166666667,7.9,,2859.5
2020-10-15,12031.2125,2808.4,6125.5,20083.4,7.9,,2859.5
2020-10-16,12342.3,2808.4,6125.5,19704.5,7.9,,2859.5
2020-10-17,12342.3,2808.4,6125.5,19767.65,7.9,,2859.5
2020-10-18,12121.925,2613.04342105263,6125.5,18891.5,7.9,,2859.5
2020-10-19,11848.25,2429.40833333333,6125.5,18891.5,7.9,,2859.5
2020-10-20,11874.32083333333,2368.825,6125.5,18462.0,7.9,,2859.5
2020-10-21,11941.51666666667,2383.25,6125.5,17961.1,7.9,,2859.5
2020-10-22,12053.9375,2343.0125,6125.5,18515.39166666667,7.9,,2859.5
2020-10-23,12291.9,2479.7,6125.5,18891.5,7.9,,2859.5
2020-10-24,12233.424,2479.7,6125.5,18481.8,7.9,,2859.5
2020-10-25,12167.79583333333,2473.58333333333,6125.5,18152.03333333333,7.9,,2831.50416666667
2020-10-26,12228.55833333333,2428.26666666667,6125.5,18473.7,7.9,,2859.5
2020-10-27,12349.58333333334,2367.475,6125.5,18432.375,7.9,,2859.5
2020-10-28,12365.0875,2395.90833333333,6125.5,18516.65,7.9,,2859.5
2020-10-29,12484.275,2383.8,6125.5,18640.2625,7.9,,2859.5
2020-10-30,12605.5,2383.8,6125.5,18819.0,7.9,,3187.21666666667
2020-10-31,12605.5,2383.8,6125.5,18819.0,7.9,,3366.90833333333
2020-11-01,12583.56666666667,2383.8,6125.5,16877.8,7.9,,3118.375
2020-11-02,12457.68333333333,2383.8,6125.5,16504.42916666667,7.9,,3772.1000000000004
2020-11-03,12419.85833333333,2346.60416666667,6125.5,16329.9,7.9,,3772.1000000000004
2020-11-04,12514.99583333333,2548.025,6125.5,16329.9,7.9,,3757.4750000000004
2020-11-05,12651.05,2575.3625,6125.5,16427.175,7.9,,3757.4750000000004
2020-11-06,12511.5,2602.7,6125.5,16719.0,7.9,,3772.1000000000004
2020-11-07,12501.7,2602.7,6125.5,15866.0,7.9,,3772.1000000000004
2020-11-08,12248.2625,2663.675,6125.5,14809.20833333334,7.9,,3772.1000000000004
2020-11-09,12173.93333333333,2623.87083333333,6125.5,14479.075,7.9,,3772.1000000000004
2020-11-10,12404.875,2602.6,6125.5,14297.52916666667,7.9,,3772.1000000000004
2020-11-11,12428.1625,2594.77083333333,6125.5,14569.6625,7.9,,3772.1000000000004
2020-11-12,12548.5,2730.4,6125.5,15062.87083333333,7.9,,3772.1000000000004
2020-11-13,12674.1,2785.3,6125.5,16687.8,7.9,,3772.1000000000004
2020-11-14,12640.425,2785.3,6125.5,17849.46666666667,7.9,,3772.1000000000004
2020-11-15,12644.85,2638.1,6125.5,18569.15833333333,7.9,,3772.1000000000004
2020-11-16,12717.3125,2564.5,6113.50833333333,18350.15,7.9,,3772.1000000000004
2020-11-17,12801.54166666667,2564.5,6456.33333333333,17997.05,7.9,,3772.1000000000004
2020-11-18,12953.13333333333,2564.5,6781.45,17477.28333333333,7.9,,3772.1000000000004
2020-11-19,13223.95416666667,2523.325,7003.99166666667,17550.15,7.9,,3772.1000000000004
2020-11-20,13247.4,2454.7,7117.2,17584.98333333333,7.9,,3772.1000000000004
2020-11-21,13247.4,2454.7,7117.2,17618.8,7.9,,3772.1000000000004
2020-11-22,13077.01666666667,2454.7,7117.2,17453.35,7.9,,3430.4
2020-11-23,13040.025,2405.76666666667,7117.2,17313.85416666667,7.9,,3336.73333333333
2020-11-24,12875.3375,2381.3,7117.2,17137.4875,7.9,,2868.4
